Post.code;Totaal.2020;Koopwoning.2020;Huurwoning.2020;adressen/km2.2020
Code;x1;%;%;adressen/km2
3566;330;80;20;1503
3571;10035;60;30;3791
3572;11635;60;40;4739
3573;4795;70;30;1874
3581;9815;50;50;4905
3582;8825;40;60;4251
3583;6055;50;50;2837
3584;6740;30;70;1025
3585;210;80;20;747
3601;7070;50;40;1436
3602;3595;80;20;984
3603;2555;80;20;2136
3604;2570;80;20;1190
3605;5770;40;60;2159
3606;345;-99997;100;1285
3607;13650;80;20;1771
3608;3355;70;30;1311
3611;610;90;10;533
3612;1755;80;20;138
3615;1145;80;20;99
3621;10620;60;40;868
3625;210;80;20;64
3626;725;80;20;62
3628;3440;70;30;306
3631;485;70;20;144
3632;4460;60;40;551
3633;1880;70;30;251
3634;480;80;20;108
3641;11365;60;40;1315
3642;3190;60;40;1182
3643;1510;80;20;749
3645;9330;70;30;631
3646;805;80;20;56
3648;6840;70;30;656
3651;150;90;10;53
3652;580;80;20;83
3653;40;90;-99997;74
3701;6340;50;50;2395
3702;3935;60;40;2803
3703;5980;60;40;1735
3704;9505;50;50;1729
3705;9695;50;50;2022
3706;5430;20;80;1410
3707;5945;70;30;1626
3708;6725;50;50;1096
3709;325;80;20;408
3711;1650;80;20;194
3712;3090;40;60;590
3721;8045;40;50;1802
3722;4600;60;40;1172
3723;10135;60;40;1125
3731;6105;70;30;1704
3732;4770;60;40;1660
3734;4530;60;40;614
3735;1740;80;20;403
3737;1890;90;10;252
3738;4890;60;40;615
3739;1555;90;10;184
3741;9475;60;40;1673
3742;9445;60;40;1715
3743;4625;70;30;1763
3744;1045;20;80;170
3749;285;60;40;85
3751;8215;70;30;1153
3752;12825;70;20;1264
3754;825;90;10;69
3755;9245;70;30;938
3761;4800;70;30;1374
3762;8370;60;40;1996
3763;2460;80;20;1311
3764;5425;60;40;1356
3765;5195;50;50;2177
3766;7305;70;30;1759
3768;6055;80;20;783
3769;6995;60;40;808
3771;11250;60;40;1117
3772;20020;60;40;1428
3773;3525;80;20;820
3774;5635;70;30;193
3775;265;70;30;83
3776;1650;80;20;182
3781;10920;70;30;756
3784;1520;80;20;97
3785;1420;80;20;144
3791;2480;70;30;301
3792;140;90;10;88
3794;610;50;50;53
3811;6945;30;70;3963
3812;12230;40;60;2100
3813;15155;50;50;2620
3814;6480;40;60;3718
3815;10775;50;50;2498
3816;11170;50;50;2658
3817;12060;60;40;2551
3818;10825;70;30;1696
3819;465;10;90;679
3821;340;30;70;1392
3822;7915;70;30;2074
3823;11255;70;30;2190
3824;14795;80;20;1696
3825;14430;70;30;1781
3826;7105;60;40;1415
3828;10270;80;20;1684
3829;4925;70;20;1109
3831;13405;70;30;1547
3832;5105;80;20;656
3833;7020;70;30;1457
3834;2015;80;20;1374
3835;370;80;20;231
3836;140;80;20;239
3841;5920;50;50;1825
3842;6730;50;50;2249
3843;6925;50;50;1652
3844;9200;60;40;1587
3845;10295;70;30;1352
3846;1170;60;40;665
3847;900;70;30;769
3848;4085;70;30;1261
3849;3185;80;20;231
3851;11450;70;30;1287
3852;5450;60;40;576
3853;10105;60;40;792
3861;8935;60;40;1298
3862;12880;70;30;1256
3863;7850;70;30;1075
3864;3935;70;30;360
3871;9570;80;20;977
3881;10945;70;30;872
3882;13150;70;30;939
3886;2130;80;20;226
3888;3255;70;30;161
3891;4800;60;40;1229
3892;5335;70;30;971
3893;6250;80;20;1000
3894;4075;70;30;835
3896;460;80;20;216
3897;1455;80;20;91
3898;195;80;20;31
3899;75;40;60;128
3901;9920;40;60;3242
3902;10460;60;40;2076
3903;7060;70;30;1487
3904;13610;60;40;2126
3905;13920;60;40;2363
3906;6955;80;20;1369
3907;4570;70;30;853
3911;14865;60;40;1031
3912;615;60;40;1272
3921;4255;70;30;500
3922;385;80;20;276
3925;9880;70;30;921
3927;5445;70;30;514
3931;13360;70;30;958
3941;10185;60;40;535
3945;3270;70;30;364
3947;2385;70;30;195
3951;4655;80;20;485
3953;1330;70;30;121
3956;7585;70;30;691
3958;5370;60;40;709
3959;1580;90;10;193
3961;9410;60;40;1335
3962;8850;80;20;1430
3971;8015;70;30;1018
3972;10860;60;40;1328
3981;7045;70;30;728
3984;5660;70;30;730
3985;2505;80;20;259
3989;15;-99997;-99997;53
3991;18240;80;20;1623
3992;6035;70;30;1529
3993;5025;50;50;1533
3994;13715;70;30;1518
3995;3755;30;70;2163
3997;630;80;20;82
3998;2060;80;20;135
3999;685;80;20;59
4001;10690;50;50;2035
4002;2265;60;40;1578
4003;7980;50;50;1147
4004;60;50;50;225
4005;5660;60;40;1536
4006;3685;20;80;1295
4007;9680;80;20;1009
4011;1640;80;20;117
4012;1375;80;20;174
4013;720;90;10;157
4014;1120;80;20;140
4016;185;90;10;33
4017;140;70;-99997;522
4021;4510;70;30;434
4023;670;70;30;55
4024;1660;80;20;166
4031;2170;70;30;174
4032;710;80;20;81
4033;5835;70;30;389
4041;6395;70;30;523
4043;6335;60;40;520
4051;4990;70;30;455
4053;1175;70;30;118
4054;1035;80;20;94
4061;1645;80;20;140
4062;165;90;10;223
4063;430;70;30;63
4064;1060;80;20;125
4101;7560;60;40;1661
4102;8005;50;50;1572
4103;1450;80;20;1581
4104;75;60;40;767
4105;10630;70;30;1388
4106;735;80;20;650
4107;500;90;10;156
4111;670;90;10;120
4112;3265;80;20;390
4115;375;90;10;61
4116;2645;70;30;292
4117;505;80;20;103
4119;460;80;20;52
4121;1190;80;20;109
4122;830;80;20;101
4124;1440;80;20;219
4125;1230;80;20;327
4126;1010;70;30;88
4128;2835;70;30;248
4131;4225;40;60;1060
4132;4765;70;30;1361
4133;7520;70;30;967
4141;5345;70;30;1612
4142;6700;30;70;1386
4143;6615;60;40;1246
4145;1635;80;20;162
4147;3215;70;30;538
4151;565;80;20;115
4152;895;80;20;130
4153;3325;70;30;443
4155;340;90;10;124
4156;900;80;20;213
4157;570;70;30;102
4158;2095;80;20;249
4161;2370;70;30;306
4163;225;90;10;358
4171;2690;70;30;245
4174;1005;70;30;95
4175;2830;60;40;349
4176;1025;80;20;187
4181;2405;70;30;267
4182;440;90;10;65
4184;1175;80;20;141
4185;580;80;20;66
4191;10880;70;30;929
4194;4565;80;20;639
4196;2100;80;20;306
4197;1155;80;20;413
4201;5705;40;60;1973
4202;85;80;-99997;888
4203;160;30;70;1697
4204;5320;20;80;1815
4205;9705;50;50;2051
4206;2870;40;60;1647
4207;10185;70;30;1464
4208;2115;70;30;715
4209;1290;80;20;169
4211;750;70;30;135
4212;125;80;20;150
4213;875;90;10;505
4214;2065;70;30;212
4221;1380;80;20;141
4223;1880;70;30;221
4225;1750;80;20;133
4231;3900;70;30;388
4233;3070;70;30;485
4235;805;80;20;326
4241;3405;60;40;455
4243;1015;80;20;86
4245;1600;70;30;104
4247;850;80;20;120
4251;11295;60;40;924
4254;5750;80;20;619
4255;3670;60;40;383
4261;6545;70;30;577
4264;2915;70;30;345
4265;1725;80;20;199
4266;835;70;30;115
4267;410;90;10;42
4268;710;80;20;89
4269;415;90;10;32
4271;2470;70;30;246
4273;4305;70;30;376
4281;2465;70;30;271
4283;1625;70;30;280
4284;1830;60;40;294
4285;4675;70;30;525
4286;3700;70;30;301
4287;275;90;10;59
4288;345;80;20;68
4301;9230;50;50;1085
4302;1150;70;30;764
4303;1070;80;20;479
4305;565;80;20;98
4306;2675;80;20;313
4307;2320;70;30;282
4308;330;80;20;46
4311;3795;70;30;493
4315;975;70;30;118
4316;765;80;20;108
4317;775;80;20;59
4318;1255;70;30;255
4321;985;80;20;69
4322;1260;70;30;270
4323;350;70;30;122
4325;1480;60;40;275
4326;305;40;10;130
4327;260;80;20;45
4328;4285;70;20;303
4331;6365;50;50;2775
4332;4060;60;40;1663
4333;5355;70;30;1421
4334;3135;70;30;1392
4335;7185;50;50;1721
4336;7095;70;30;1972
4337;8800;50;50;1836
4338;75;80;-99997;422
4339;1365;80;20;239
4341;5380;70;30;548
4351;1610;70;20;173
4352;475;80;20;70
4353;1805;80;20;274
4354;1055;80;20;227
4356;2495;80;20;398
4357;1485;70;30;477
4361;2615;80;20;465
4363;1510;80;20;154
4364;1415;80;20;162
4365;1500;80;20;162
4371;3365;80;20;425
4373;875;80;20;113
4374;1665;80;20;386
4381;7280;40;60;2433
4382;8215;40;60;2579
4383;3155;40;50;2409
4384;5560;70;30;1341
4385;5330;70;30;1731
4386;3595;90;10;1332
4387;525;90;10;987
4388;10160;70;30;1567
4389;535;80;20;140
4401;6970;70;30;806
4411;3045;70;30;294
4413;4345;70;30;510
4414;1410;80;10;133
4415;600;90;10;64
4416;4665;70;30;484
4417;1685;60;30;290
4421;9205;80;20;750
4423;480;80;20;116
4424;2985;70;20;480
4431;4680;70;30;486
4433;710;80;20;94
4434;925;70;30;115
4435;605;90;10;57
4436;705;90;10;87
4437;390;80;20;63
4438;560;90;10;77
4441;1175;80;20;151
4443;625;90;10;71
4444;525;80;20;66
4451;5505;70;30;574
4453;1960;70;30;257
4454;1440;70;20;160
4455;1215;70;30;141
4456;1735;80;20;184
4458;1645;80;20;166
4461;11240;50;50;1988
4462;6795;50;50;1522
4463;6950;50;50;1152
4464;2460;90;10;725
4465;910;100;0;389
4471;2200;80;20;215
4472;1155;90;10;275
4474;535;80;10;78
4475;810;70;30;154
4481;3375;80;20;1141
4482;25;-99997;-99997;88
4484;1825;80;20;314
4485;450;80;10;63
4486;1565;60;30;301
4491;1135;70;20;185
4493;2070;70;20;202
4494;345;60;40;73
4501;4560;60;30;758
4503;1000;70;20;153
4504;405;70;20;217
4505;535;70;20;96
4506;715;50;30;418
4507;1435;80;20;239
4508;520;80;20;35
4511;4560;60;30;650
4513;715;70;20;136
4515;2280;80;20;315
4521;1555;80;20;190
4522;210;90;10;10
4524;2365;60;30;457
4525;300;50;20;177
4527;2355;70;30;303
4528;335;80;10;18
4529;905;80;20;93
4531;2525;40;60;1269
4532;7045;70;30;1679
4533;3835;90;10;661
4535;4650;80;20;1112
4536;3155;40;50;1388
4537;3970;60;40;1517
4538;280;80;20;874
4539;185;100;-99997;38
4541;2245;70;30;344
4542;2935;70;20;333
4543;2785;80;20;220
4551;3855;70;30;509
4553;2085;80;20;283
4554;1890;80;20;220
4561;9945;60;30;848
4562;1120;90;10;400
4564;3155;80;20;515
4565;365;90;10;140
4566;1100;90;10;124
4567;2345;80;20;281
4568;945;80;20;125
4569;930;80;10;85
4571;7785;60;40;819
4574;900;80;20;94
4575;255;100;-99997;22
4576;2500;80;20;198
4581;1870;80;20;183
4583;450;80;20;53
4584;215;90;10;37
4585;720;80;20;53
4586;570;80;20;82
4587;3150;70;30;428
4588;350;90;10;49
4589;310;90;10;36
4611;9210;50;50;2891
4612;220;70;30;745
4613;3810;60;40;1895
4614;7115;70;30;1614
4615;5450;50;50;2470
4616;720;60;40;1875
4617;7540;70;30;1135
4621;4585;40;60;2950
4622;475;70;30;1612
4623;4045;50;50;1745
4624;6585;50;50;2252
4625;3385;60;40;967
4631;9390;70;30;888
4634;1480;70;30;471
4635;2100;80;20;259
4641;5145;80;20;517
4645;3760;70;20;560
4651;12970;70;30;924
4652;410;80;20;1093
4655;745;80;20;41
4661;12445;70;30;962
4664;1915;70;30;235
4671;5690;60;40;684
4675;2620;80;20;267
4681;2255;80;20;269
4691;8050;70;30;745
4693;1675;70;30;183
4694;1830;70;20;253
4695;3455;60;40;500
4696;1695;70;30;231
4697;3725;70;30;523
4698;2705;70;20;336
4701;6305;50;50;2901
4702;13185;50;50;2116
4703;7435;50;50;1908
4704;85;60;40;390
4705;325;90;10;589
4706;11315;70;30;1326
4707;16200;50;50;2025
4708;12330;80;20;1374
4709;1710;80;20;163
4711;9280;60;40;1009
4714;5185;70;30;625
4715;4710;70;30;432
4721;1330;80;20;118
4722;225;90;10;76
4724;4745;80;20;613
4725;1195;80;20;67
4726;1805;90;10;186
4727;610;90;10;52
4731;12640;50;50;1067
4735;2050;70;30;267
4741;6765;70;30;577
4744;2445;70;30;306
4751;7245;80;20;584
4754;1190;70;30;156
4756;2290;80;20;206
4758;2265;70;30;265
4759;1070;80;20;135
4761;13210;60;40;1346
4762;1145;70;30;675
4765;1635;70;30;180
4766;20;-99997;-99997;45
4771;620;80;20;73
4772;260;80;20;74
4781;665;50;50;171
4782;530;70;30;103
4791;5860;60;40;612
4793;5510;60;40;610
4794;940;80;20;60
4796;270;90;10;58
4797;3160;60;40;279
4811;17100;30;70;3833
4812;10210;40;60;2784
4813;8385;60;40;1861
4814;11400;40;50;2867
4815;4355;60;40;1966
4816;4460;30;70;2825
4817;15425;50;50;2040
4818;9045;70;30;3042
4819;3630;70;30;2930
4822;8050;60;40;1373
4823;8875;70;30;1224
4824;9040;70;30;1267
4825;110;80;20;804
4826;9335;40;60;2242
4827;7810;30;70;2350
4834;11905;60;40;2234
4835;6865;80;20;2539
4836;705;80;20;76
4837;2255;60;40;1782
4838;1160;80;20;94
4839;385;100;0;251
4841;11915;80;20;1112
4844;6260;70;30;788
4845;2180;80;20;264
4847;8245;80;20;880
4849;3000;90;10;303
4851;5025;70;30;560
4854;8330;80;20;884
4855;1050;80;20;111
4856;340;80;20;28
4858;315;80;20;84
4859;45;80;-99997;15
4861;4200;70;30;326
4871;16930;70;30;1659
4872;8850;60;40;2084
4873;6065;70;30;1569
4874;2975;70;30;1235
4875;1845;70;30;1898
4876;6995;60;40;1562
4877;30;-99997;-99997;404
4878;5;-99997;-99997;276
4879;175;90;10;602
4881;8075;70;30;857
4882;2430;90;10;281
4884;2975;80;20;190
4885;1695;80;20;89
4891;6635;80;20;461
4901;10650;50;40;2350
4902;8650;50;40;1792
4903;370;90;10;384
4904;12060;50;50;1303
4905;855;80;20;1609
4906;4325;70;30;814
4907;10385;60;40;1631
4908;3170;60;40;1191
4909;1225;90;10;116
4911;1295;90;10;167
4921;12450;70;30;1124
4924;570;80;20;66
4926;4060;70;30;367
4927;1730;80;20;175
4931;6950;60;40;1075
4941;8745;60;40;1215
4942;3715;70;30;1285
4944;2135;70;30;237
5011;11995;30;70;2650
5012;4730;60;40;1746
5013;750;60;40;2518
5014;11845;50;50;3607
5015;700;80;20;902
5017;5830;60;40;3762
5018;3715;70;30;1752
5021;12305;40;60;4025
5022;8415;40;60;1961
5025;12750;40;60;3864
5026;815;90;10;1353
5032;6200;90;10;1007
5035;7315;70;30;1443
5036;8345;70;30;938
5037;10345;40;50;2822
5038;15235;30;70;5047
5041;9485;40;60;4733
5042;12430;40;60;3089
5043;9345;60;40;1624
5044;8235;30;70;2030
5045;18540;80;20;1569
5046;12300;50;50;3793
5047;145;80;20;670
5048;50;40;60;755
5049;7305;30;70;1999
5051;14520;70;30;1389
5052;4465;80;20;1049
5053;2010;80;20;905
5056;11490;80;20;930
5057;1155;40;40;1088
5059;320;90;10;440
5061;12445;60;40;1321
5062;5965;90;10;773
5063;1540;60;40;1020
5066;5975;80;20;587
5071;8025;70;30;717
5074;1465;60;30;100
5076;5880;70;30;455
5081;8705;70;30;841
5084;1010;90;10;100
5085;1215;80;20;119
5087;3755;80;20;319
5089;830;90;10;74
5091;5920;80;20;259
5094;1810;70;30;172
5095;1790;80;20;160
5096;810;90;10;91
5101;3695;60;40;1398
5102;6155;70;30;1278
5103;6635;80;20;1251
5104;5950;60;40;1519
5105;390;90;10;160
5106;1070;80;20;132
5107;45;70;30;395
5109;2285;70;30;267
5111;5655;70;30;386
5113;1075;80;20;68
5114;130;90;10;22
5121;12380;60;40;1369
5122;4390;70;30;1253
5124;1285;90;10;106
5125;425;90;10;192
5126;7955;60;40;715
5131;4250;80;20;384
5133;2905;90;10;299
5141;6285;60;40;1618
5142;9905;50;50;1796
5143;4450;70;30;1548
5144;9020;60;40;1696
5145;85;60;40;360
5146;3960;70;30;1030
5151;12725;70;30;1478
5152;5565;70;30;1566
5154;1785;80;20;380
5156;2780;60;40;480
5157;75;90;-99997;14
5158;180;90;10;181
5161;9825;60;40;714
5165;5110;70;30;420
5171;13940;60;40;1262
5172;2655;70;30;1149
5175;6210;70;30;672
5176;590;80;20;46
5211;13150;30;70;3912
5212;7085;40;60;3423
5213;8075;30;70;3056
5215;5215;40;60;2797
5216;7055;40;50;2130
5221;5645;90;10;383
5222;110;20;80;1010
5223;13230;30;70;2373
5224;8860;40;60;1644
5231;10390;40;60;1841
5232;945;100;-99997;1186
5233;8145;40;60;1706
5234;85;60;40;1044
5235;6930;60;40;1755
5236;6530;80;20;816
5237;9410;80;20;1206
5241;6360;70;30;1547
5242;4855;80;20;1156
5243;2580;70;30;1547
5244;3125;60;30;801
5245;4310;60;40;872
5246;6015;70;30;1363
5247;8095;70;30;1067
5248;1445;80;20;481
5249;335;90;10;150
5251;12800;60;40;1103
5252;2105;70;30;1257
5253;2105;80;20;491
5254;2255;80;20;256
5255;740;90;10;149
5256;1320;50;50;443
5257;255;90;10;33
5258;10025;80;20;618
5261;7000;60;40;1264
5262;13240;60;40;1513
5263;5450;80;20;853
5264;85;-99997;-99997;484
5266;780;70;30;105
5268;4870;70;30;419
5271;10775;70;30;721
5272;1630;70;30;780
5275;4575;80;20;578
5281;7020;50;50;1443
5282;6705;50;50;1208
5283;12270;70;30;1373
5291;1250;80;20;183
5292;250;90;10;67
5293;530;80;20;198
5294;165;90;-99997;154
5296;2155;80;20;248
5298;4810;80;20;397
5301;10445;60;40;1145
5302;2300;60;40;1038
5305;1770;80;20;169
5306;3130;80;20;333
5307;1135;80;20;138
5308;2140;70;30;247
5311;2635;70;30;284
5313;825;80;20;94
5314;1685;80;20;185
5315;655;90;10;84
5316;390;90;10;58
5317;1730;80;20;172
5318;35;50;50;7
5321;5030;80;20;541
5324;3670;70;30;467
5325;1060;80;20;167
5327;880;80;20;113
5328;2670;70;30;279
5331;7830;60;40;763
5333;275;90;10;185
5334;1595;80;20;170
5335;655;80;20;105
5341;6735;40;60;2782
5342;6685;60;40;1502
5343;5400;70;30;1380
5344;7890;40;60;1792
5345;13755;70;30;1829
5346;7235;70;30;1775
5347;1215;70;30;950
5348;9150;50;50;1934
5349;310;80;20;780
5351;10370;80;20;888
5352;690;90;10;108
5353;215;90;10;32
5354;180;90;-99997;80
5355;70;100;-99997;173
5356;205;90;10;66
5357;450;80;20;67
5358;340;100;0;275
5359;60;90;-99997;20
5361;8680;60;40;781
5363;1385;70;20;259
5364;1185;80;20;336
5366;1685;70;30;223
5367;740;70;30;90
5368;720;80;20;83
5371;3075;60;40;425
5373;2900;60;40;295
5374;7245;80;20;561
5375;1740;70;30;181
5381;600;80;20;157
5382;1565;80;20;178
5383;475;80;20;50
5384;13390;70;30;947
5386;4975;70;30;498
5388;6335;70;30;531
5391;3640;70;30;441
5392;900;80;20;323
5394;1275;70;20;115
5395;190;100;-99997;30
5396;900;80;20;112
5397;3130;70;30;312
5398;1370;80;20;94
5401;8285;40;60;2033
5402;7900;60;40;1863
5403;9115;70;30;1312
5404;3370;60;40;1731
5405;585;30;70;739
5406;7275;80;20;694
5408;3540;70;30;353
5409;2045;70;20;187
5411;6745;70;30;473
5421;13150;60;40;1213
5422;3695;80;20;987
5423;1785;70;30;209
5424;1105;70;30;98
5425;1650;80;20;154
5427;9060;70;30;610
5428;1725;80;20;130
5431;11350;50;50;1048
5432;6815;70;30;1162
5433;395;90;10;470
5434;1280;90;10;175
5435;490;90;10;109
5437;1675;80;20;180
5438;1185;80;20;128
5439;270;90;10;39
5441;2350;80;20;231
5443;2850;80;20;286
5445;705;90;10;46
5446;2815;70;30;251
5447;1660;80;20;171
5449;80;90;-99997;24
5451;6180;70;30;435
5453;2260;80;20;152
5454;1415;70;30;184
5455;1085;80;20;100
5461;4265;60;40;1733
5462;3385;50;50;1124
5463;7540;60;40;1233
5464;6260;80;20;797
5465;1845;80;20;182
5466;1470;80;20;177
5467;7525;80;20;1476
5469;6945;80;20;338
5471;110;90;10;119
5472;1210;90;10;125
5473;8435;70;30;552
5476;1710;80;20;173
5481;9710;70;30;1180
5482;14000;60;40;1079
5491;10970;80;20;741
5492;7280;70;30;632
5501;4260;60;40;2378
5502;5135;80;20;1625
5503;5935;60;40;1909
5504;6290;70;30;1263
5505;3630;50;50;1864
5506;2895;60;40;1728
5507;3280;80;20;542
5508;10620;80;20;1673
5509;3420;70;30;1739
5511;1410;80;20;128
5512;2105;80;20;221
5513;2015;80;20;168
5521;10305;70;30;868
5524;1460;80;20;186
5525;2020;70;30;241
5527;5620;80;20;543
5528;2195;80;20;199
5529;1095;90;10;129
5531;10480;70;30;962
5534;1005;90;10;113
5541;8705;80;20;783
5551;9290;70;30;1069
5552;6150;50;50;1643
5553;1860;50;50;1180
5554;9475;60;40;1908
5555;3215;70;30;1409
5556;1200;80;20;67
5561;2420;80;20;175
5563;2115;80;20;226
5571;10970;80;20;715
5575;3130;80;20;275
5581;6845;80;20;742
5582;4955;70;30;922
5583;5655;80;20;916
5591;9905;70;20;740
5595;4510;80;20;385
5611;13565;30;70;4086
5612;11735;20;80;3853
5613;6240;50;50;2680
5614;3905;50;50;3613
5615;7750;50;50;3446
5616;12795;30;70;3742
