Post.code;Totaal.2021;Koopwoning.2021;Huurwoning.2021;adressen/km2.2021
Code;x1;%;%;adressen/km2
1011;9630;30;70;7048
1012;8545;20;80;8528
1013;21255;30;70;6468
1014;2870;40;60;3072
1015;14850;30;70;11037
1016;10920;30;70;11395
1017;12710;40;60;9459
1018;21195;30;70;6933
1019;18820;40;60;4351
1021;6895;20;80;2836
1022;3800;30;70;2648
1023;4650;30;70;2597
1024;13560;30;70;2626
1025;15685;30;70;2958
1026;545;80;20;108
1027;545;70;30;180
1028;625;90;10;41
1031;6970;10;90;3142
1032;6080;30;70;2957
1033;13075;20;80;2152
1034;15000;30;70;2599
1035;10720;50;50;1997
1036;2615;60;40;2618
1037;135;-99997;-99997;314
1041;10;-99997;60;102
1042;25;-99997;-99997;124
1043;715;-99997;100;1981
1046;100;-99997;-99997;296
1047;55;-99997;-99997;87
1051;13105;30;70;8935
1052;12330;30;70;11525
1053;16505;30;70;11645
1054;17150;30;70;9913
1055;21115;30;70;6905
1056;20750;30;70;9941
1057;17420;20;80;10715
1058;15760;30;70;8159
1059;6505;30;70;6065
1060;9955;70;30;3167
1061;16335;20;80;5709
1062;13715;10;90;5466
1063;12470;30;70;3825
1064;17005;20;80;3932
1065;12170;20;80;4307
1066;18330;40;60;2917
1067;19975;30;70;2714
1068;17150;30;70;3877
1069;25890;30;70;4036
1071;12530;40;60;7859
1072;13665;20;80;10098
1073;13125;20;80;11235
1074;8295;20;80;10821
1075;10665;30;70;7679
1076;11335;20;80;5117
1077;9735;60;40;5247
1078;14555;30;70;8597
1079;14590;20;80;6038
1081;5270;40;60;2644
1082;12145;30;70;4099
1083;7605;30;70;3190
1086;4275;50;50;1148
1087;19670;50;50;1801
1091;16765;30;70;8738
1092;8880;30;70;8076
1093;10045;30;70;8652
1094;12520;30;70;8232
1095;14725;20;80;4464
1096;5245;20;80;2935
1097;15035;20;80;4704
1098;15535;40;60;4804
1101;100;-99997;-99997;1481
1102;24560;20;80;3380
1103;14180;40;60;3585
1104;15665;30;70;3252
1105;1525;0;100;1511
1106;17810;30;70;2419
1107;11545;30;70;2290
1108;3060;40;60;2051
1109;1625;60;40;450
1111;14620;50;50;2468
1112;13170;30;70;3446
1113;3545;40;60;1243
1114;60;-99997;-99997;1376
1115;5220;40;60;2071
1118;45;-99997;-99997;74
1119;20;-99997;-99997;431
1121;10320;60;30;1151
1127;835;80;20;94
1131;8885;70;30;1755
1132;13575;90;10;1492
1135;7170;70;30;1256
1141;9445;70;30;991
1145;335;80;20;151
1151;2750;70;30;299
1153;320;90;10;50
1154;135;80;10;58
1156;1745;70;30;305
1161;7935;70;30;1089
1165;2620;70;30;847
1171;13290;70;30;1710
1175;870;90;10;509
1181;20665;60;40;3244
1182;3805;50;50;1568
1183;13730;40;60;2716
1184;605;80;20;570
1185;11720;40;60;2874
1186;14095;30;70;2492
1187;18405;60;40;1537
1188;7315;50;50;2049
1189;485;60;40;106
1191;8845;60;40;903
1211;9680;40;60;3968
1212;3620;30;70;2130
1213;7105;80;20;2302
1214;7575;50;50;3360
1215;10160;70;30;3030
1216;8900;50;50;1938
1217;7695;70;30;2072
1218;4125;60;40;818
1221;9340;50;50;3955
1222;11190;50;50;2254
1223;11845;50;50;2770
1231;9155;70;30;602
1241;6710;70;30;884
1243;1325;60;40;549
1244;1520;80;20;207
1251;11055;70;30;1106
1252;340;60;30;982
1261;10720;70;30;1072
1262;1235;90;10;1179
1271;7990;60;40;1715
1272;6280;80;20;1107
1273;8790;50;50;2378
1274;6450;50;50;2316
1275;2025;50;50;2580
1276;7470;50;50;2427
1277;2085;80;20;1647
1309;40;90;-99997;126
1311;4655;70;30;1757
1312;7000;70;30;1767
1313;4320;70;30;1209
1314;5970;40;60;2008
1315;4155;30;70;2470
1316;4065;90;10;1293
1317;4045;70;30;1024
1318;9815;60;40;1719
1319;7250;80;20;623
1321;9770;70;30;1598
1323;6280;70;30;2334
1324;10410;50;50;2085
1325;10430;60;40;1517
1326;11310;70;30;1869
1328;9935;70;30;1694
1331;205;70;30;82
1332;10;-99997;-99997;249
1333;12520;60;40;1628
1334;2125;20;80;2352
1335;12300;70;30;1883
1336;8890;80;20;1199
1338;9655;70;30;1827
1339;11250;70;30;1903
1341;2695;80;20;289
1343;1350;100;0;200
1349;2540;90;10;110
1351;1985;90;10;1175
1352;1715;80;20;1577
1353;4775;30;70;1611
1354;2995;30;70;2033
1355;3040;50;50;1532
1356;2680;60;40;1079
1357;3510;60;40;1409
1358;580;100;0;133
1359;2320;80;20;680
1361;3060;60;40;962
1363;15030;60;40;1505
1381;4985;60;40;1762
1382;10195;50;50;1995
1383;3560;70;30;1159
1384;1700;100;0;1549
1391;8175;70;30;864
1393;1575;60;40;213
1394;5555;70;30;388
1396;1445;70;30;172
1398;4115;60;40;505
1399;3080;70;30;448
1401;4855;70;30;2733
1402;9580;60;40;3019
1403;9370;50;50;1917
1404;3520;40;60;3113
1405;2950;80;20;2275
1406;3500;70;30;2287
1411;9955;60;40;955
1412;7595;80;20;1681
1421;5960;50;50;1709
1422;14070;60;40;1675
1423;5655;70;30;1194
1424;4520;70;30;559
1426;885;90;10;144
1427;985;70;30;955
1428;115;90;-99997;126
1431;12800;60;40;1025
1432;9940;70;30;899
1433;9250;70;30;829
1435;4215;60;40;461
1436;495;80;20;696
1437;50;40;60;195
1438;170;90;10;212
1441;14605;60;40;2668
1442;6800;50;50;2660
1443;7785;30;70;3009
1444;6705;60;40;1684
1445;9295;50;50;2320
1446;5025;60;40;1447
1447;12435;70;30;1912
1448;19040;70;30;1960
1451;410;80;20;98
1452;1845;80;20;242
1454;570;80;20;66
1456;1990;80;20;178
1458;185;80;20;14
1461;3685;80;20;1100
1462;5030;70;30;514
1463;615;90;10;39
1464;780;80;20;52
1471;760;90;10;315
1472;725;80;20;65
1473;810;80;20;98
1474;3390;80;20;391
1475;545;80;20;51
1476;120;90;10;20
1477;170;90;10;30
1481;115;80;20;125
1482;145;90;-99997;20
1483;4105;70;30;569
1484;895;80;20;428
1485;85;90;-99997;81
1486;745;90;10;113
1487;145;90;10;103
1488;215;90;10;66
1489;160;90;-99997;31
1501;6460;50;50;3740
1502;8365;40;60;3701
1503;11305;40;60;2618
1504;8515;30;70;2215
1505;6550;40;60;2158
1506;13085;60;40;3042
1507;13170;70;30;1844
1508;4790;50;50;1843
1509;6465;60;40;965
1511;9690;70;30;1064
1521;11415;50;50;1697
1525;580;60;40;352
1531;12970;60;40;1755
1534;485;80;20;246
1536;325;90;10;76
1541;11230;60;40;1993
1544;8605;50;50;1372
1546;710;70;30;146
1551;4955;80;20;336
1561;8030;50;50;2287
1562;9125;60;40;1723
1566;12980;70;30;908
1567;11250;80;20;1662
1601;7500;60;40;1359
1602;11135;60;40;1418
1606;4335;70;30;417
1607;1550;80;20;220
1608;1390;80;20;87
1609;105;90;-99997;25
1611;10150;70;30;1246
1613;9355;70;30;1148
1614;2240;80;20;606
1616;8270;70;30;846
1617;1820;80;20;192
1619;7005;70;30;380
1621;5570;50;50;2036
1622;7565;50;50;1077
1623;2555;60;40;1811
1624;5940;50;50;2287
1625;9740;60;40;1839
1627;10;-99997;-99997;508
1628;20480;60;40;1903
1631;435;90;10;45
1633;3450;80;20;602
1634;415;70;30;87
1636;1280;70;30;173
1641;935;70;30;160
1642;45;100;-99997;141
1643;475;90;10;108
1645;2935;80;20;297
1646;65;90;-99997;112
1647;2600;80;20;221
1648;3605;80;20;655
1652;540;90;10;49
1654;740;80;20;118
1655;925;80;20;132
1657;2070;70;30;304
1658;170;90;10;32
1661;445;90;10;60
1662;320;70;30;75
1663;115;90;-99997;70
1671;8510;60;40;1001
1674;1935;60;40;272
1676;1090;70;30;109
1678;875;80;20;153
1679;2410;70;30;322
1681;260;90;10;141
1682;200;90;10;73
1683;200;80;20;129
1684;455;80;20;104
1685;470;80;20;499
1686;120;90;10;392
1687;6380;80;20;578
1688;2480;80;20;300
1689;17590;70;30;1306
1691;675;80;20;66
1692;25;80;-99997;23
1693;8115;70;30;593
1695;4165;80;20;1695
1696;1515;80;20;291
1697;850;90;10;146
1701;8890;70;30;1490
1702;8590;60;40;2009
1703;12595;60;40;2192
1704;8885;80;20;923
1705;17060;70;30;1735
1706;2355;80;20;686
1711;1580;80;20;219
1713;5925;80;20;632
1715;4455;70;30;639
1716;2195;70;30;690
1718;3985;80;20;476
1719;485;70;30;51
1721;6125;70;30;845
1722;6305;80;20;1095
1723;5770;70;30;1155
1724;3885;80;20;542
1731;3400;70;30;445
1732;785;80;20;75
1733;3300;70;30;386
1734;405;90;10;47
1735;2150;80;20;236
1736;405;90;10;153
1738;2685;80;20;291
1741;12540;60;40;1603
1742;6490;70;30;989
1744;1865;80;20;128
1746;1615;80;20;300
1747;3760;70;30;406
1749;6065;70;20;528
1751;2095;70;30;187
1752;720;90;10;132
1753;635;70;30;255
1754;845;80;20;60
1755;1640;70;20;242
1756;2455;70;30;276
1757;715;80;20;108
1759;2370;70;30;359
1761;8410;60;40;730
1764;3780;80;20;218
1766;2335;70;30;199
1767;1080;70;30;154
1768;920;80;20;69
1769;195;90;10;35
1771;5900;70;30;578
1773;585;80;20;94
1774;2155;70;30;153
1775;4290;70;30;453
1777;5120;60;40;552
1778;915;80;20;108
1779;2465;70;30;388
1781;9135;50;50;2339
1782;10710;60;40;2431
1783;2590;40;60;1404
1784;9485;40;60;1511
1785;9170;40;60;1400
1786;155;90;10;168
1787;2845;70;30;651
1788;11895;80;20;1389
1789;600;90;10;335
1791;7090;60;40;890
1792;1320;80;20;204
1793;375;80;20;41
1794;1310;80;20;143
1795;1180;80;20;144
1796;1380;60;40;390
1797;1005;60;40;74
1811;5310;40;60;4092
1812;210;80;20;988
1813;8770;40;60;2618
1814;9405;50;50;3301
1815;7220;70;30;3235
1816;8405;50;50;2144
1817;3970;70;30;1769
1821;1650;50;50;2868
1822;5625;80;20;1421
1823;7135;60;40;2876
1824;7565;50;50;2182
1825;9190;60;40;2100
1826;6380;70;30;2435
1827;10430;60;40;1954
1829;4085;60;40;1242
1831;2440;60;40;1197
1832;255;80;20;56
1834;6000;80;20;983
1841;2030;80;20;221
1842;635;80;20;120
1843;695;80;20;75
1844;245;90;10;20
1846;395;90;10;38
1847;240;90;10;47
1851;12700;70;30;1264
1852;10480;70;30;1464
1853;920;70;30;1530
1861;6400;70;30;1100
1862;6115;60;40;1129
1865;340;60;30;159
1871;4655;70;30;432
1873;1465;70;30;363
1901;14625;70;30;1660
1902;8655;70;30;1753
1906;7635;80;20;816
1911;13630;70;30;1104
1921;5010;80;20;529
1931;4530;60;40;1213
1934;3625;80;20;495
1935;2585;80;20;403
1941;3520;50;50;2868
1942;2385;70;30;2812
1943;5170;70;30;2667
1944;7155;50;50;3215
1945;6950;40;60;3528
1946;4545;30;70;3159
1947;3685;50;50;3164
1948;6275;70;30;1564
1949;2175;60;40;455
1951;5280;40;60;1014
1961;1305;40;60;2829
1962;7400;40;60;2402
1963;5530;70;30;1587
1964;7070;60;40;2536
1965;6045;80;20;3078
1966;5065;50;50;3007
1967;5265;80;20;1480
1968;335;70;30;325
1969;1180;80;20;1140
1971;8870;60;40;2327
1972;8205;40;60;2975
1973;5910;40;60;2900
1974;6070;40;60;1698
1975;2770;30;70;1963
1976;330;50;50;1107
1981;2070;90;10;685
1985;3195;80;20;870
1991;13115;70;30;1954
1992;2070;70;30;1366
2011;13985;40;60;5567
2012;13000;60;40;3899
2013;8330;70;30;4598
2014;8250;70;30;2710
2015;5695;70;30;2052
2019;170;60;40;5621
2021;9110;50;50;3918
2022;9045;70;30;3442
2023;13085;70;30;3794
2024;9075;80;20;3174
2025;9875;50;50;2664
2026;5680;60;40;2347
2031;1865;60;40;2343
2032;8005;40;60;4202
2033;12275;30;70;3172
2034;10090;40;60;3497
2035;7975;40;60;3067
2036;7635;60;40;2966
2037;8765;20;80;3332
2041;7695;40;60;1796
2042;8440;60;40;2016
2051;4430;80;20;1672
2061;6795;60;40;1298
2063;625;60;40;448
2064;3465;70;30;421
2065;330;80;20;118
2071;7240;80;20;1644
2082;3370;70;30;1327
2101;7610;60;40;2393
2102;5460;80;20;2164
2103;3790;60;40;1441
2104;3705;50;50;742
2105;3860;60;40;1310
2106;3125;90;10;1745
2111;4735;80;20;870
2114;2235;60;40;433
2116;1035;60;40;314
2121;5290;70;30;818
2131;10915;70;30;2162
2132;13400;50;50;1874
2133;7775;70;30;2325
2134;28190;60;40;1771
2135;17605;70;30;2104
2136;2040;90;10;509
2141;4840;80;20;638
2142;1045;90;10;522
2143;135;60;40;70
2144;1000;90;10;1110
2151;15755;70;30;1729
2152;12370;70;30;1511
2153;3295;60;40;996
2154;345;80;20;53
2155;60;90;-99997;287
2156;375;70;30;419
2157;1195;70;30;109
2158;485;80;20;141
2159;475;60;40;142
2161;12570;60;40;1774
2162;7560;60;40;1432
2163;2855;70;30;1599
2165;3435;70;30;1200
2171;10015;60;40;1656
2172;5740;60;40;1708
2181;9575;60;40;1727
2182;12625;70;30;1432
2191;2305;70;30;306
2201;13605;60;40;1774
2202;7985;60;40;1574
2203;4490;70;30;1769
2204;900;70;30;263
2211;14575;60;40;1207
2212;205;100;-99997;401
2215;16225;70;30;1424
2216;790;50;50;1128
2221;13145;60;40;2354
2222;15;-99997;-99997;1606
2223;6090;60;40;1956
2224;9540;50;50;2597
2225;14045;70;30;2338
2231;16365;70;30;2057
2232;515;70;30;1465
2235;6280;80;20;1210
2241;10160;50;50;1881
2242;9220;60;40;1702
2243;2965;70;30;374
2244;2035;80;20;484
2245;2105;50;50;453
2251;11400;60;40;1738
2252;5245;70;30;1685
2253;8145;60;40;2202
2254;860;80;20;1241
2261;4935;60;40;2181
2262;3190;40;60;2864
2263;5915;40;60;2443
2264;8715;60;40;2908
2265;4540;60;40;2462
2266;6500;50;50;1335
2267;425;100;0;1279
2271;7235;70;30;2356
2272;8520;60;40;2788
2273;9975;40;60;4103
2274;11685;60;40;3894
2275;4795;80;20;2506
2281;4645;80;20;4002
2282;10430;50;50;3987
2283;6055;50;50;3018
2284;4665;30;70;3535
2285;8225;50;50;3220
2286;12500;50;50;2594
2287;4260;30;70;2991
2288;2630;60;40;2042
2289;1810;70;30;1474
2291;13710;70;30;2264
2292;2945;70;30;2092
2295;3835;70;30;593
2311;10675;30;70;5425
2312;14515;20;80;5540
2313;12315;60;40;4112
2314;6195;60;40;2749
2315;8400;30;70;4494
2316;10255;40;60;4632
2317;10890;60;40;2544
2318;3300;80;20;2059
2321;10875;30;70;3689
2322;195;60;40;630
2323;155;90;10;1211
2324;9810;50;50;3280
2331;10840;60;40;2133
2332;9965;40;60;2926
2333;3200;30;70;2349
2334;2500;60;40;2233
2341;10020;70;30;1882
2342;3690;80;20;1196
2343;11355;70;30;1813
2351;5325;80;20;1642
2352;8800;50;50;3207
2353;13250;60;40;2200
2355;1685;70;30;207
2361;4850;60;40;776
2362;170;70;30;69
2371;9090;60;40;989
2374;725;70;30;180
2375;1670;60;40;217
2376;675;80;20;379
2377;3795;60;40;817
2381;5500;70;30;549
2382;3270;70;30;1190
2391;6135;70;30;499
2394;5445;70;30;822
2396;4110;70;30;806
2401;9240;60;40;1944
2402;13580;50;50;3055
2403;10195;60;40;2201
2404;4785;40;60;2158
2405;7995;60;40;2935
2406;9500;70;30;2639
2407;850;80;20;239
2408;17705;70;30;2085
2409;45;80;-99997;121
2411;17640;70;30;1582
2412;1635;80;20;918
2415;1790;80;20;201
2421;9440;70;30;781
2431;1755;80;20;207
2432;190;90;10;69
2435;3015;70;30;223
2441;4310;70;30;402
2445;1195;70;30;106
2451;4605;70;30;549
2461;9510;70;30;454
2465;1215;70;30;166
2471;1900;60;40;219
2481;3605;70;30;470
2491;265;100;-99997;1284
2492;12490;70;30;1467
2493;8180;70;30;1464
2495;180;90;10;1297
2496;11185;50;50;1758
2497;10330;60;40;1682
2498;5795;60;40;1085
2511;4650;20;80;6790
2512;14285;20;80;8567
2513;8035;30;70;7821
2514;3595;40;60;5045
2515;13005;10;90;7367
2516;11270;10;90;5332
2517;10805;50;50;5935
2518;11290;30;70;6994
2521;11575;10;90;7175
2522;12740;40;60;6505
2523;5615;50;50;5653
2524;6760;40;60;4644
2525;15520;30;70;7515
2526;12960;20;80;8488
2531;8790;30;70;4583
2532;6040;10;90;4027
2533;7435;10;90;4376
2541;8130;20;80;4277
2542;10590;20;80;3323
2543;6540;20;80;3658
2544;12245;30;70;3433
2545;12235;40;60;4652
2546;6185;70;30;5669
2547;8110;50;50;6181
2548;22940;60;40;2652
2551;11160;40;60;4563
2552;16310;50;50;4327
2553;10040;50;50;2328
2554;2065;50;50;1634
2555;9090;50;50;3837
2561;5490;50;50;8080
2562;11155;30;70;8706
2563;10415;50;50;7719
2564;11440;70;30;5315
2565;12255;70;30;5461
2566;6575;80;20;3217
2571;10860;20;80;8480
2572;9820;40;60;7600
2573;10560;50;50;7509
2574;7310;50;50;7430
2581;3170;80;20;4024
2582;8985;60;40;4346
2583;11490;40;60;3150
2584;7100;40;60;4319
2585;6620;50;50;3357
2586;7840;50;40;3734
2587;8245;60;40;2780
2591;7440;40;60;2939
2592;6920;30;70;3321
2593;8670;50;50;4123
2594;2010;50;40;3193
2595;8905;40;60;4560
2596;7925;60;40;2668
2597;8630;70;30;1584
2611;12700;40;60;4637
2612;9305;40;60;2734
2613;13080;50;50;4607
2614;12665;50;50;3142
2616;90;80;20;1467
2622;7945;50;50;2236
2623;6005;50;50;2166
2624;13625;30;70;4450
2625;13495;30;70;3605
2626;60;70;30;1259
2627;1495;50;50;3986
2628;12815;20;80;2822
2629;305;60;40;904
2631;15260;70;30;1767
2632;3740;70;30;1962
2635;8360;80;20;2324
2636;4415;70;30;445
2641;14385;70;30;1373
2642;8370;80;20;1562
2643;4820;50;50;1463
2645;9100;70;20;1255
2651;18645;70;30;1348
2652;13645;70;30;1472
2661;13250;80;20;1459
2662;5780;70;30;1617
2665;12045;70;30;977
2671;13080;60;40;1956
2672;5890;80;20;1592
2673;3160;80;20;1549
2675;7585;70;30;793
2676;4320;70;30;534
2678;12480;70;30;1031
2681;14110;70;30;1343
2684;735;20;80;1365
2685;7110;60;40;897
2691;13930;70;30;1496
2692;3915;70;30;1538
2693;1225;70;30;1293
2694;3355;80;20;1626
2711;4715;20;80;3654
2712;5315;70;30;2625
2713;6395;50;50;3429
2715;5695;40;60;3540
2716;10030;50;50;2630
2717;7655;40;60;2419
2718;8905;70;30;1744
2719;11660;70;30;1705
2721;10895;60;40;1712
2722;4785;30;70;2710
2723;3875;60;40;2489
2724;7190;60;40;3151
2725;5905;70;30;2149
2726;6080;50;50;2964
2727;5245;60;40;2742
2728;8605;70;30;1875
2729;12320;60;40;2159
2731;3580;70;30;803
2735;75;100;-99997;94
2741;11770;60;40;1629
2742;11745;60;40;1645
2743;6965;70;30;1360
2751;4740;70;30;537
2752;350;90;10;240
2761;8815;70;30;763
2771;16330;60;40;927
2801;8465;40;60;3594
2802;9615;50;50;2401
2803;9545;50;50;2263
2804;12080;60;40;2160
2805;10715;60;40;2846
2806;9850;60;40;3130
2807;10890;60;40;1528
2808;445;80;20;1693
2809;2080;70;30;843
2811;10550;70;30;846
2821;5295;70;30;429
2825;1745;80;20;126
2831;2595;60;40;980
2841;8845;70;30;1056
2851;4370;70;30;491
2855;630;70;30;57
2861;7025;70;30;653
2865;1710;60;40;433
2871;12025;60;40;1197
2872;1200;90;10;552
2901;9450;80;20;1979
2902;8335;60;40;2550
2903;8540;40;60;2849
2904;8130;60;40;2385
2905;6770;30;70;2344
2906;5575;40;60;2309
2907;13990;50;50;2182
2908;3205;50;50;2041
2909;3305;60;40;1440
2911;7395;70;30;1343
2912;6595;60;40;1861
2913;525;90;10;697
2914;7805;70;30;1662
2921;2305;90;10;1471
2922;6960;50;50;2451
2923;6210;60;40;2087
2924;4245;60;40;1934
2925;7040;60;40;1687
2926;2645;70;30;1526
2931;6465;60;40;869
2935;5765;80;20;479
2941;7800;70;30;955
2951;10565;60;40;1830
2952;1020;80;20;827
2953;5895;60;40;1205
